time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2012-02-10 00:00:00+00:00,-9.32,90.75,0.0,0.0,0.0,234.45,1.2,6.0,98216.0
2012-02-10 01:00:00+00:00,-9.6,90.16,0.0,0.0,0.0,227.05,1.24,8.0,98289.0
2012-02-10 02:00:00+00:00,-9.89,89.58,0.0,0.0,0.0,219.65,1.28,11.0,98362.0
2012-02-10 03:00:00+00:00,-10.24,89.2,0.0,0.0,0.0,214.8,1.31,12.0,98372.0
2012-02-10 04:00:00+00:00,-10.59,88.81,0.0,0.0,0.0,209.95,1.35,13.0,98381.0
2012-02-10 05:00:00+00:00,-10.93,88.43,0.0,0.0,0.0,205.1,1.38,14.0,98391.0
2012-02-10 06:00:00+00:00,-10.5,83.98,0.0,0.0,0.0,204.45,1.31,18.0,98438.0
2012-02-10 07:00:00+00:00,-10.06,79.52,41.0,0.0,41.0,203.8,1.24,23.0,98486.0
2012-02-10 08:00:00+00:00,-9.62,75.07,182.0,288.49,109.0,203.15,1.17,27.0,98533.0
2012-02-10 09:00:00+00:00,-9.05,69.43,268.0,269.95,170.0,200.62,1.46,32.0,98505.0
2012-02-10 10:00:00+00:00,-8.48,63.79,463.0,950.08,49.0,198.08,1.74,37.0,98476.0
2012-02-10 11:00:00+00:00,-7.9,58.15,477.0,814.98,97.0,195.55,2.03,42.0,98448.0
2012-02-10 12:00:00+00:00,-7.54,59.3,479.0,928.2,59.0,196.75,2.12,41.0,98406.0
2012-02-10 13:00:00+00:00,-7.18,60.46,249.0,136.59,195.0,197.95,2.21,40.0,98365.0
2012-02-10 14:00:00+00:00,-6.82,61.61,281.0,702.91,71.0,199.15,2.3,40.0,98324.0
2012-02-10 15:00:00+00:00,-7.3,67.7,103.0,183.13,72.0,201.03,2.17,38.0,98321.0
2012-02-10 16:00:00+00:00,-7.77,73.8,0.0,0.0,0.0,202.92,2.03,36.0,98318.0
2012-02-10 17:00:00+00:00,-8.25,79.89,0.0,0.0,0.0,204.8,1.89,34.0,98315.0
2012-02-10 18:00:00+00:00,-8.81,81.35,0.0,0.0,0.0,205.87,1.74,34.0,98315.0
2012-02-10 19:00:00+00:00,-9.37,82.81,0.0,0.0,0.0,206.93,1.59,34.0,98315.0
2012-02-10 20:00:00+00:00,-9.93,84.27,0.0,0.0,0.0,208.0,1.43,35.0,98315.0
2012-02-10 21:00:00+00:00,-10.54,84.55,0.0,0.0,0.0,204.13,1.54,36.0,98295.0
2012-02-10 22:00:00+00:00,-11.16,84.83,0.0,0.0,0.0,200.27,1.66,38.0,98276.0
2012-02-10 23:00:00+00:00,-11.77,85.11,0.0,0.0,0.0,196.4,1.77,39.0,98257.0
2012-02-11 00:00:00+00:00,-11.95,85.13,0.0,0.0,0.0,202.52,1.79,42.0,98223.0
2012-02-11 01:00:00+00:00,-12.12,85.15,0.0,0.0,0.0,208.63,1.82,45.0,98188.0
2012-02-11 02:00:00+00:00,-12.3,85.17,0.0,0.0,0.0,214.75,1.85,48.0,98153.0
2012-02-11 03:00:00+00:00,-12.45,85.11,0.0,0.0,0.0,213.98,1.72,46.0,98131.0
2012-02-11 04:00:00+00:00,-12.6,85.05,0.0,0.0,0.0,213.22,1.6,43.0,98109.0
2012-02-11 05:00:00+00:00,-12.75,84.99,0.0,0.0,0.0,212.45,1.48,41.0,98086.0
2012-02-11 06:00:00+00:00,-11.93,81.62,0.0,0.0,0.0,216.18,1.39,44.0,98077.0
2012-02-11 07:00:00+00:00,-11.11,78.26,32.0,0.0,32.0,219.92,1.31,47.0,98067.0
2012-02-11 08:00:00+00:00,-10.28,74.89,232.0,632.52,69.0,223.65,1.23,51.0,98058.0
2012-02-11 09:00:00+00:00,-9.2,69.46,363.0,772.02,79.0,226.7,1.27,54.0,97979.0
2012-02-11 10:00:00+00:00,-8.11,64.02,474.0,987.02,39.0,229.75,1.32,57.0,97900.0
2012-02-11 11:00:00+00:00,-7.02,58.59,447.0,625.92,152.0,232.8,1.37,60.0,97820.0
2012-02-11 12:00:00+00:00,-6.88,60.43,414.0,535.48,169.0,231.97,1.6,56.0,97814.0
2012-02-11 13:00:00+00:00,-6.74,62.28,330.0,399.66,170.0,231.13,1.84,53.0,97808.0
2012-02-11 14:00:00+00:00,-6.59,64.12,205.0,207.49,142.0,230.3,2.08,49.0,97801.0
2012-02-11 15:00:00+00:00,-7.13,70.04,62.0,11.5,60.0,232.88,1.9,49.0,97839.0
2012-02-11 16:00:00+00:00,-7.66,75.96,0.0,0.0,0.0,235.47,1.71,49.0,97877.0
2012-02-11 17:00:00+00:00,-8.2,81.88,0.0,0.0,0.0,238.05,1.53,49.0,97915.0
2012-02-11 18:00:00+00:00,-8.83,82.8,0.0,0.0,0.0,229.8,1.45,52.0,97953.0
2012-02-11 19:00:00+00:00,-9.47,83.71,0.0,0.0,0.0,221.55,1.37,55.0,97991.0
2012-02-11 20:00:00+00:00,-10.1,84.63,0.0,0.0,0.0,213.3,1.3,58.0,98029.0
2012-02-11 21:00:00+00:00,-10.86,84.63,0.0,0.0,0.0,199.9,1.35,54.0,98042.0
2012-02-11 22:00:00+00:00,-11.61,84.62,0.0,0.0,0.0,186.5,1.4,51.0,98055.0
2012-02-11 23:00:00+00:00,-12.37,84.62,0.0,0.0,0.0,173.1,1.45,48.0,98067.0
2012-02-12 00:00:00+00:00,-12.55,83.87,0.0,0.0,0.0,179.5,1.56,48.0,98067.0
2012-02-12 01:00:00+00:00,-12.74,83.12,0.0,0.0,0.0,185.9,1.67,49.0,98067.0
2012-02-12 02:00:00+00:00,-12.92,82.37,0.0,0.0,0.0,192.3,1.78,50.0,98067.0
2012-02-12 03:00:00+00:00,-13.05,81.49,0.0,0.0,0.0,194.95,1.49,44.0,98067.0
2012-02-12 04:00:00+00:00,-13.18,80.61,0.0,0.0,0.0,197.6,1.2,38.0,98067.0
2012-02-12 05:00:00+00:00,-13.31,79.73,0.0,0.0,0.0,200.25,0.91,31.0,98067.0
2012-02-12 06:00:00+00:00,-12.02,77.68,0.0,0.0,0.0,205.3,0.69,32.0,98080.0
2012-02-12 07:00:00+00:00,-10.73,75.63,48.0,0.0,48.0,210.35,0.47,32.0,98093.0
2012-02-12 08:00:00+00:00,-9.44,73.58,215.0,453.45,96.0,215.4,0.25,33.0,98105.0
2012-02-12 09:00:00+00:00,-8.03,68.92,365.0,745.77,87.0,215.75,0.42,34.0,98007.0
2012-02-12 10:00:00+00:00,-6.61,64.25,462.0,863.72,77.0,216.1,0.6,34.0,97909.0
2012-02-12 11:00:00+00:00,-5.19,59.59,511.0,959.3,54.0,216.45,0.77,35.0,97811.0
2012-02-12 12:00:00+00:00,-5.03,60.02,475.0,825.74,93.0,213.27,0.95,33.0,97789.0
2012-02-12 13:00:00+00:00,-4.86,60.46,406.0,794.36,84.0,210.08,1.12,30.0,97767.0
2012-02-12 14:00:00+00:00,-4.69,60.89,298.0,764.95,62.0,206.9,1.3,28.0,97744.0
2012-02-12 15:00:00+00:00,-5.96,67.28,151.0,593.17,45.0,201.82,0.95,20.0,97751.0
2012-02-12 16:00:00+00:00,-7.22,73.67,0.0,0.0,0.0,196.73,0.61,12.0,97757.0
2012-02-12 17:00:00+00:00,-8.49,80.06,0.0,0.0,0.0,191.65,0.26,5.0,97763.0
2012-02-12 18:00:00+00:00,-8.78,81.5,0.0,0.0,0.0,197.23,0.5,347.0,97779.0
2012-02-12 19:00:00+00:00,-9.07,82.95,0.0,0.0,0.0,202.82,0.73,329.0,97795.0
2012-02-12 20:00:00+00:00,-9.36,84.39,0.0,0.0,0.0,208.4,0.97,311.0,97811.0
2012-02-12 21:00:00+00:00,-10.09,84.82,0.0,0.0,0.0,209.98,1.23,306.0,97811.0
2012-02-12 22:00:00+00:00,-10.81,85.26,0.0,0.0,0.0,211.57,1.49,301.0,97811.0
2012-02-12 23:00:00+00:00,-11.54,85.69,0.0,0.0,0.0,213.15,1.75,296.0,97811.0
2012-02-13 00:00:00+00:00,-11.76,83.49,0.0,0.0,0.0,208.12,1.54,300.0,97808.0
2012-02-13 01:00:00+00:00,-11.99,81.3,0.0,0.0,0.0,203.08,1.34,304.0,97805.0
2012-02-13 02:00:00+00:00,-12.21,79.1,0.0,0.0,0.0,198.05,1.13,308.0,97801.0
2012-02-13 03:00:00+00:00,-12.43,79.36,0.0,0.0,0.0,200.15,1.34,299.0,97744.0
2012-02-13 04:00:00+00:00,-12.65,79.63,0.0,0.0,0.0,202.25,1.54,290.0,97687.0
2012-02-13 05:00:00+00:00,-12.86,79.89,0.0,0.0,0.0,204.35,1.75,282.0,97630.0
2012-02-13 06:00:00+00:00,-10.81,75.26,0.0,0.0,0.0,203.67,1.42,292.0,97624.0
2012-02-13 07:00:00+00:00,-8.75,70.64,37.0,0.0,37.0,202.98,1.09,302.0,97618.0
2012-02-13 08:00:00+00:00,-6.69,66.01,122.0,37.42,112.0,202.3,0.76,313.0,97611.0
2012-02-13 09:00:00+00:00,-5.62,61.95,167.0,21.18,159.0,201.48,0.84,319.0,97504.0
2012-02-13 10:00:00+00:00,-4.55,57.9,275.0,113.13,224.0,200.67,0.92,324.0,97396.0
2012-02-13 11:00:00+00:00,-3.47,53.84,181.0,4.15,179.0,199.85,1.01,330.0,97288.0
2012-02-13 12:00:00+00:00,-3.38,57.25,127.0,0.0,127.0,201.37,1.14,331.0,97231.0
2012-02-13 13:00:00+00:00,-3.28,60.67,104.0,0.0,104.0,202.88,1.26,332.0,97174.0
2012-02-13 14:00:00+00:00,-3.18,64.08,125.0,12.76,121.0,204.4,1.39,333.0,97117.0
2012-02-13 15:00:00+00:00,-4.2,70.92,71.0,21.81,67.0,204.23,1.25,328.0,97098.0
2012-02-13 16:00:00+00:00,-5.21,77.76,0.0,0.0,0.0,204.07,1.11,324.0,97079.0
2012-02-13 17:00:00+00:00,-6.23,84.6,0.0,0.0,0.0,203.9,0.97,320.0,97060.0
2012-02-13 18:00:00+00:00,-6.56,85.11,0.0,0.0,0.0,208.4,1.0,309.0,97044.0
2012-02-13 19:00:00+00:00,-6.9,85.62,0.0,0.0,0.0,212.9,1.03,299.0,97029.0
2012-02-13 20:00:00+00:00,-7.23,86.13,0.0,0.0,0.0,217.4,1.06,288.0,97013.0
2012-02-13 21:00:00+00:00,-7.62,86.34,0.0,0.0,0.0,215.13,1.0,287.0,96975.0
2012-02-13 22:00:00+00:00,-8.0,86.54,0.0,0.0,0.0,212.87,0.94,285.0,96937.0
2012-02-13 23:00:00+00:00,-8.39,86.75,0.0,0.0,0.0,210.6,0.88,284.0,96899.0
2012-02-14 00:00:00+00:00,-8.16,87.54,0.0,0.0,0.0,214.13,0.94,286.0,96870.0
2012-02-14 01:00:00+00:00,-7.93,88.32,0.0,0.0,0.0,217.67,0.99,288.0,96842.0
2012-02-14 02:00:00+00:00,-7.7,89.11,0.0,0.0,0.0,221.2,1.05,290.0,96813.0
2012-02-14 03:00:00+00:00,-7.66,89.48,0.0,0.0,0.0,227.37,1.02,292.0,96794.0
2012-02-14 04:00:00+00:00,-7.63,89.84,0.0,0.0,0.0,233.53,0.99,294.0,96775.0
2012-02-14 05:00:00+00:00,-7.59,90.21,0.0,0.0,0.0,239.7,0.97,296.0,96756.0
2012-02-14 06:00:00+00:00,-6.47,87.41,0.0,0.0,0.0,238.13,1.39,301.0,96759.0
2012-02-14 07:00:00+00:00,-5.35,84.61,9.0,0.0,9.0,236.57,1.82,305.0,96763.0
2012-02-14 08:00:00+00:00,-4.23,81.81,121.0,29.4,113.0,235.0,2.25,310.0,96766.0
2012-02-14 09:00:00+00:00,-3.35,76.66,174.0,26.13,164.0,231.43,2.47,314.0,96734.0
2012-02-14 10:00:00+00:00,-2.47,71.5,211.0,26.32,199.0,227.87,2.7,319.0,96702.0
2012-02-14 11:00:00+00:00,-1.58,66.35,203.0,12.33,197.0,224.3,2.92,324.0,96671.0
2012-02-14 12:00:00+00:00,-1.31,67.91,76.0,0.0,76.0,223.63,2.63,324.0,96658.0
2012-02-14 13:00:00+00:00,-1.04,69.46,77.0,0.0,77.0,222.97,2.33,324.0,96645.0
2012-02-14 14:00:00+00:00,-0.76,71.02,101.0,0.0,101.0,222.3,2.03,325.0,96633.0
2012-02-14 15:00:00+00:00,-1.64,76.04,69.0,15.94,66.0,223.67,1.94,316.0,96620.0
2012-02-14 16:00:00+00:00,-2.53,81.06,0.0,0.0,0.0,225.03,1.85,307.0,96607.0
2012-02-14 17:00:00+00:00,-3.41,86.08,0.0,0.0,0.0,226.4,1.77,298.0,96595.0
2012-02-14 18:00:00+00:00,-3.89,84.77,0.0,0.0,0.0,221.82,2.08,292.0,96573.0
2012-02-14 19:00:00+00:00,-4.36,83.45,0.0,0.0,0.0,217.23,2.4,285.0,96550.0
2012-02-14 20:00:00+00:00,-4.84,82.14,0.0,0.0,0.0,212.65,2.72,279.0,96528.0
2012-02-14 21:00:00+00:00,-5.06,81.16,0.0,0.0,0.0,211.53,2.54,272.0,96455.0
2012-02-14 22:00:00+00:00,-5.27,80.19,0.0,0.0,0.0,210.42,2.37,265.0,96382.0
2012-02-14 23:00:00+00:00,-5.49,79.21,0.0,0.0,0.0,209.3,2.19,259.0,96310.0
2012-02-15 00:00:00+00:00,-5.23,79.82,0.0,0.0,0.0,209.67,2.44,257.0,96199.0
2012-02-15 01:00:00+00:00,-4.97,80.44,0.0,0.0,0.0,210.03,2.68,255.0,96088.0
2012-02-15 02:00:00+00:00,-4.71,81.05,0.0,0.0,0.0,210.4,2.92,254.0,95977.0
2012-02-15 03:00:00+00:00,-4.49,80.16,0.0,0.0,0.0,215.75,3.05,252.0,95873.0
2012-02-15 04:00:00+00:00,-4.27,79.28,0.0,0.0,0.0,221.1,3.17,251.0,95768.0
2012-02-15 05:00:00+00:00,-4.04,78.39,0.0,0.0,0.0,226.45,3.3,249.0,95664.0
2012-02-15 06:00:00+00:00,-3.04,79.74,0.0,0.0,0.0,233.77,3.79,254.0,95607.0
2012-02-15 07:00:00+00:00,-2.04,81.1,28.0,0.0,28.0,241.08,4.28,258.0,95549.0
2012-02-15 08:00:00+00:00,-1.03,82.45,85.0,0.0,85.0,248.4,4.77,263.0,95492.0
2012-02-15 09:00:00+00:00,-0.59,84.39,101.0,0.0,101.0,250.23,5.6,275.0,95502.0
2012-02-15 10:00:00+00:00,-0.14,86.34,67.0,0.0,67.0,252.07,6.42,287.0,95511.0
2012-02-15 11:00:00+00:00,0.31,88.28,60.0,0.0,60.0,253.9,7.24,298.0,95521.0
2012-02-15 12:00:00+00:00,0.28,88.77,70.0,0.0,70.0,258.35,7.05,302.0,95591.0
2012-02-15 13:00:00+00:00,0.26,89.26,76.0,0.0,76.0,262.8,6.86,305.0,95660.0
2012-02-15 14:00:00+00:00,0.24,89.75,40.0,0.0,40.0,267.25,6.66,308.0,95730.0
2012-02-15 15:00:00+00:00,0.05,89.55,28.0,0.0,28.0,261.98,6.41,309.0,95774.0
2012-02-15 16:00:00+00:00,-0.15,89.34,0.0,0.0,0.0,256.72,6.16,310.0,95819.0
2012-02-15 17:00:00+00:00,-0.34,89.14,0.0,0.0,0.0,251.45,5.9,311.0,95863.0
2012-02-15 18:00:00+00:00,-0.65,90.17,0.0,0.0,0.0,249.82,6.54,311.0,95926.0
2012-02-15 19:00:00+00:00,-0.95,91.2,0.0,0.0,0.0,248.18,7.17,311.0,95990.0
2012-02-15 20:00:00+00:00,-1.26,92.23,0.0,0.0,0.0,246.55,7.81,312.0,96053.0
2012-02-15 21:00:00+00:00,-1.64,92.51,0.0,0.0,0.0,244.42,7.55,315.0,96135.0
2012-02-15 22:00:00+00:00,-2.03,92.78,0.0,0.0,0.0,242.28,7.3,318.0,96218.0
2012-02-15 23:00:00+00:00,-2.41,93.06,0.0,0.0,0.0,240.15,7.05,322.0,96300.0
2012-02-16 00:00:00+00:00,-2.51,93.17,0.0,0.0,0.0,239.2,6.63,323.0,96427.0
2012-02-16 01:00:00+00:00,-2.62,93.27,0.0,0.0,0.0,238.25,6.22,325.0,96554.0
2012-02-16 02:00:00+00:00,-2.72,93.38,0.0,0.0,0.0,237.3,5.81,327.0,96680.0
2012-02-16 03:00:00+00:00,-2.96,93.5,0.0,0.0,0.0,235.12,4.97,327.0,96744.0
2012-02-16 04:00:00+00:00,-3.21,93.61,0.0,0.0,0.0,232.93,4.14,328.0,96807.0
2012-02-16 05:00:00+00:00,-3.45,93.73,0.0,0.0,0.0,230.75,3.31,328.0,96870.0
2012-02-16 06:00:00+00:00,-2.92,91.38,0.0,0.0,0.0,229.32,3.66,328.0,96962.0
2012-02-16 07:00:00+00:00,-2.38,89.04,48.0,0.0,48.0,227.88,4.0,328.0,97054.0
2012-02-16 08:00:00+00:00,-1.84,86.69,88.0,0.0,88.0,226.45,4.34,328.0,97146.0
2012-02-16 09:00:00+00:00,-1.4,80.08,134.0,2.54,133.0,222.05,4.56,328.0,97168.0
2012-02-16 10:00:00+00:00,-0.96,73.46,182.0,6.43,179.0,217.65,4.77,329.0,97190.0
2012-02-16 11:00:00+00:00,-0.51,66.85,224.0,20.12,214.0,213.25,4.98,329.0,97212.0
2012-02-16 12:00:00+00:00,-0.28,63.88,181.0,4.14,179.0,212.82,4.29,330.0,97253.0
2012-02-16 13:00:00+00:00,-0.04,60.91,269.0,133.91,212.0,212.38,3.6,330.0,97295.0
2012-02-16 14:00:00+00:00,0.2,57.94,178.0,79.2,152.0,211.95,2.91,331.0,97336.0
2012-02-16 15:00:00+00:00,-0.32,66.05,99.0,75.87,84.0,210.17,2.93,328.0,97374.0
2012-02-16 16:00:00+00:00,-0.85,74.15,1.0,23.31,0.0,208.38,2.96,324.0,97412.0
2012-02-16 17:00:00+00:00,-1.37,82.26,0.0,0.0,0.0,206.6,2.98,321.0,97450.0
2012-02-16 18:00:00+00:00,-1.74,83.56,0.0,0.0,0.0,211.98,2.99,315.0,97478.0
2012-02-16 19:00:00+00:00,-2.11,84.87,0.0,0.0,0.0,217.37,3.01,309.0,97507.0
2012-02-16 20:00:00+00:00,-2.48,86.17,0.0,0.0,0.0,222.75,3.02,303.0,97535.0
2012-02-16 21:00:00+00:00,-2.88,86.33,0.0,0.0,0.0,223.42,2.65,297.0,97548.0
2012-02-16 22:00:00+00:00,-3.27,86.5,0.0,0.0,0.0,224.08,2.29,291.0,97561.0
2012-02-16 23:00:00+00:00,-3.67,86.66,0.0,0.0,0.0,224.75,1.92,285.0,97573.0
2012-02-17 00:00:00+00:00,-3.43,86.3,0.0,0.0,0.0,226.43,2.11,284.0,97542.0
2012-02-17 01:00:00+00:00,-3.2,85.95,0.0,0.0,0.0,228.12,2.3,284.0,97510.0
2012-02-17 02:00:00+00:00,-2.96,85.59,0.0,0.0,0.0,229.8,2.5,284.0,97478.0
2012-02-17 03:00:00+00:00,-2.68,84.59,0.0,0.0,0.0,238.92,2.49,283.0,97444.0
2012-02-17 04:00:00+00:00,-2.41,83.59,0.0,0.0,0.0,248.03,2.49,282.0,97409.0
2012-02-17 05:00:00+00:00,-2.13,82.59,0.0,0.0,0.0,257.15,2.48,281.0,97374.0
2012-02-17 06:00:00+00:00,-1.04,81.6,0.0,0.0,0.0,259.63,2.51,285.0,97371.0
2012-02-17 07:00:00+00:00,0.05,80.61,42.0,0.0,42.0,262.12,2.53,289.0,97367.0
2012-02-17 08:00:00+00:00,1.15,79.62,54.0,0.0,54.0,264.6,2.55,293.0,97364.0
2012-02-17 09:00:00+00:00,2.1,77.93,44.0,0.0,44.0,266.55,2.4,297.0,97339.0
2012-02-17 10:00:00+00:00,3.05,76.23,52.0,0.0,52.0,268.5,2.24,302.0,97314.0
2012-02-17 11:00:00+00:00,4.01,74.54,47.0,0.0,47.0,270.45,2.08,307.0,97288.0
2012-02-17 12:00:00+00:00,4.22,76.78,95.0,0.0,95.0,266.9,2.22,307.0,97288.0
2012-02-17 13:00:00+00:00,4.44,79.01,64.0,0.0,64.0,263.35,2.36,306.0,97288.0
2012-02-17 14:00:00+00:00,4.66,81.25,72.0,0.0,72.0,259.8,2.5,306.0,97288.0
2012-02-17 15:00:00+00:00,4.09,83.43,16.0,0.0,16.0,258.23,2.47,306.0,97307.0
2012-02-17 16:00:00+00:00,3.53,85.62,2.0,0.0,2.0,256.67,2.44,305.0,97326.0
2012-02-17 17:00:00+00:00,2.96,87.8,0.0,0.0,0.0,255.1,2.41,305.0,97345.0
2012-02-17 18:00:00+00:00,2.56,88.4,0.0,0.0,0.0,255.57,2.37,304.0,97355.0
2012-02-17 19:00:00+00:00,2.17,89.01,0.0,0.0,0.0,256.03,2.32,303.0,97364.0
2012-02-17 20:00:00+00:00,1.77,89.61,0.0,0.0,0.0,256.5,2.28,302.0,97374.0
2012-02-17 21:00:00+00:00,1.38,90.49,0.0,0.0,0.0,255.88,1.99,299.0,97377.0
2012-02-17 22:00:00+00:00,0.99,91.37,0.0,0.0,0.0,255.27,1.71,297.0,97380.0
2012-02-17 23:00:00+00:00,0.6,92.25,0.0,0.0,0.0,254.65,1.42,295.0,97383.0
2012-02-18 00:00:00+00:00,0.63,92.44,0.0,0.0,0.0,256.17,1.45,298.0,97361.0
2012-02-18 01:00:00+00:00,0.65,92.62,0.0,0.0,0.0,257.68,1.48,302.0,97339.0
2012-02-18 02:00:00+00:00,0.68,92.81,0.0,0.0,0.0,259.2,1.5,306.0,97317.0
2012-02-18 03:00:00+00:00,0.48,93.28,0.0,0.0,0.0,258.1,1.37,300.0,97288.0
2012-02-18 04:00:00+00:00,0.28,93.76,0.0,0.0,0.0,257.0,1.24,294.0,97260.0
2012-02-18 05:00:00+00:00,0.09,94.23,0.0,0.0,0.0,255.9,1.1,288.0,97231.0
2012-02-18 06:00:00+00:00,1.47,89.92,0.0,0.0,0.0,253.35,0.92,284.0,97228.0
2012-02-18 07:00:00+00:00,2.86,85.62,38.0,0.0,38.0,250.8,0.74,279.0,97225.0
2012-02-18 08:00:00+00:00,4.25,81.31,91.0,0.0,91.0,248.25,0.55,275.0,97222.0
2012-02-18 09:00:00+00:00,5.29,76.21,278.0,200.78,197.0,246.6,0.66,267.0,97149.0
2012-02-18 10:00:00+00:00,6.33,71.11,299.0,123.71,240.0,244.95,0.76,259.0,97076.0
2012-02-18 11:00:00+00:00,7.37,66.01,310.0,106.36,256.0,243.3,0.87,252.0,97003.0
2012-02-18 12:00:00+00:00,7.54,68.0,289.0,89.12,245.0,242.52,0.96,255.0,96946.0
2012-02-18 13:00:00+00:00,7.71,69.99,385.0,502.38,166.0,241.73,1.05,257.0,96889.0
2012-02-18 14:00:00+00:00,7.89,71.98,329.0,759.86,72.0,240.95,1.14,260.0,96832.0
2012-02-18 15:00:00+00:00,7.02,73.89,167.0,477.6,68.0,236.67,1.4,237.0,96797.0
2012-02-18 16:00:00+00:00,6.16,75.81,27.0,269.01,13.0,232.38,1.65,213.0,96763.0
2012-02-18 17:00:00+00:00,5.29,77.72,0.0,0.0,0.0,228.1,1.9,189.0,96728.0
2012-02-18 18:00:00+00:00,3.94,81.09,0.0,0.0,0.0,227.13,1.75,194.0,96699.0
2012-02-18 19:00:00+00:00,2.59,84.47,0.0,0.0,0.0,226.17,1.59,200.0,96671.0
2012-02-18 20:00:00+00:00,1.24,87.84,0.0,0.0,0.0,225.2,1.43,205.0,96642.0
2012-02-18 21:00:00+00:00,0.66,87.45,0.0,0.0,0.0,225.55,1.7,205.0,96607.0
2012-02-18 22:00:00+00:00,0.09,87.05,0.0,0.0,0.0,225.9,1.97,204.0,96573.0
2012-02-18 23:00:00+00:00,-0.49,86.66,0.0,0.0,0.0,226.25,2.23,204.0,96538.0
2012-02-19 00:00:00+00:00,-0.39,86.9,0.0,0.0,0.0,232.13,2.68,203.0,96496.0
2012-02-19 01:00:00+00:00,-0.29,87.15,0.0,0.0,0.0,238.02,3.12,203.0,96455.0
2012-02-19 02:00:00+00:00,-0.19,87.39,0.0,0.0,0.0,243.9,3.56,202.0,96414.0
2012-02-19 03:00:00+00:00,-0.11,86.19,0.0,0.0,0.0,252.52,3.09,202.0,96395.0
2012-02-19 04:00:00+00:00,-0.03,85.0,0.0,0.0,0.0,261.13,2.63,203.0,96376.0
2012-02-19 05:00:00+00:00,0.05,83.8,0.0,0.0,0.0,269.75,2.17,204.0,96357.0
2012-02-19 06:00:00+00:00,1.34,80.5,0.0,0.0,0.0,275.65,1.75,208.0,96408.0
2012-02-19 07:00:00+00:00,2.63,77.19,64.0,32.04,59.0,281.55,1.34,211.0,96458.0
2012-02-19 08:00:00+00:00,3.92,73.89,149.0,57.15,132.0,287.45,0.92,215.0,96509.0
2012-02-19 09:00:00+00:00,4.02,77.72,232.0,83.19,198.0,291.22,0.93,227.0,96569.0
2012-02-19 10:00:00+00:00,4.12,81.54,281.0,89.16,238.0,294.98,0.93,238.0,96630.0
2012-02-19 11:00:00+00:00,4.22,85.37,264.0,44.83,241.0,298.75,0.94,250.0,96690.0
2012-02-19 12:00:00+00:00,4.15,87.3,46.0,0.0,46.0,295.47,1.56,274.0,96785.0
2012-02-19 13:00:00+00:00,4.08,89.24,79.0,0.0,79.0,292.18,2.19,298.0,96880.0
2012-02-19 14:00:00+00:00,4.02,91.17,47.0,0.0,47.0,288.9,2.81,323.0,96975.0
2012-02-19 15:00:00+00:00,3.8,92.24,54.0,0.0,54.0,292.97,2.56,331.0,97070.0
2012-02-19 16:00:00+00:00,3.57,93.32,4.0,0.0,4.0,297.03,2.31,340.0,97165.0
2012-02-19 17:00:00+00:00,3.35,94.39,0.0,0.0,0.0,301.1,2.06,349.0,97260.0
2012-02-19 18:00:00+00:00,2.81,94.02,0.0,0.0,0.0,303.08,2.09,350.0,97355.0
2012-02-19 19:00:00+00:00,2.27,93.64,0.0,0.0,0.0,305.07,2.12,352.0,97450.0
2012-02-19 20:00:00+00:00,1.73,93.27,0.0,0.0,0.0,307.05,2.15,353.0,97545.0
2012-02-19 21:00:00+00:00,1.19,93.35,0.0,0.0,0.0,307.9,1.77,355.0,97627.0
2012-02-19 22:00:00+00:00,0.65,93.42,0.0,0.0,0.0,308.75,1.39,356.0,97710.0
2012-02-19 23:00:00+00:00,0.11,93.5,0.0,0.0,0.0,309.6,1.01,358.0,97792.0
2012-02-20 00:00:00+00:00,-0.2,93.02,0.0,0.0,0.0,308.45,1.2,0.0,97852.0
2012-02-20 01:00:00+00:00,-0.51,92.55,0.0,0.0,0.0,307.3,1.4,3.0,97912.0
2012-02-20 02:00:00+00:00,-0.82,92.07,0.0,0.0,0.0,306.15,1.6,5.0,97972.0
2012-02-20 03:00:00+00:00,-1.04,92.57,0.0,0.0,0.0,301.82,1.45,6.0,98020.0
2012-02-20 04:00:00+00:00,-1.27,93.07,0.0,0.0,0.0,297.48,1.31,7.0,98067.0
2012-02-20 05:00:00+00:00,-1.49,93.57,0.0,0.0,0.0,293.15,1.16,8.0,98115.0
2012-02-20 06:00:00+00:00,-1.12,88.59,0.0,0.0,0.0,289.53,1.44,8.0,98175.0
2012-02-20 07:00:00+00:00,-0.75,83.61,50.0,6.2,49.0,285.92,1.73,8.0,98235.0
2012-02-20 08:00:00+00:00,-0.38,78.63,36.0,0.0,36.0,282.3,2.01,8.0,98295.0
2012-02-20 09:00:00+00:00,0.24,72.45,109.0,0.0,109.0,278.62,1.85,13.0,98286.0
2012-02-20 10:00:00+00:00,0.86,66.26,282.0,84.08,241.0,274.93,1.68,17.0,98276.0
2012-02-20 11:00:00+00:00,1.48,60.08,100.0,0.0,100.0,271.25,1.52,22.0,98267.0
2012-02-20 12:00:00+00:00,1.56,59.47,270.0,57.51,241.0,270.72,1.67,26.0,98273.0
2012-02-20 13:00:00+00:00,1.64,58.87,207.0,26.89,195.0,270.18,1.83,30.0,98280.0
